mc,mc_ath,liq_sol,age_minutes,snipers_present,abnormal_vol,total_snipers_count,high_holder_warning,dev_sol,dev_ror,shrimp,fish,whale,fresh,target
92000.0,145700.0,81.0,4,0,0,0,0,14.0,0.0,5,13,1,0,0
136100.0,2100000.0,111.0,34,0,1,0,0,42.0,0.0,4,12,3,0,0
101600.0,177900.0,85.0,11,0,0,0,0,6.0,0.0,11,6,2,0,1
93200.0,14900000.0,92.0,22,1,0,27,0,0.0,3.0,4,11,4,0,1
71600.0,303900.0,70.0,12,0,0,0,0,2.0,12.0,11,8,1,0,0
135500.0,160400.0,98.0,5,1,0,18,0,2.0,3.0,4,12,1,2,1
60400.0,922700.0,67.0,18,1,0,41,0,0.0,0.0,3,11,2,3,0
150000.0,612300.0,106.0,60,0,0,0,0,3.0,0.0,1,1,0,17,0
131000.0,162200.0,98.0,10,0,0,0,0,2.0,0.0,8,9,2,0,1
36200.0,86800.0,,4320,0,0,0,0,0.0,4.0,5,7,2,1,1
106200.0,370200.0,90.0,12,0,1,0,0,1.0,0.0,0,18,2,0,0
89400.0,138600.0,80.0,9,1,0,23,1,1.0,0.0,6,11,2,0,0
120500.0,486300.0,96.0,9,0,0,0,1,16.0,0.0,7,9,2,1,1
70200.0,197700.0,76.0,180,0,0,0,0,3.0,0.0,8,11,0,0,0
14300.0,1300000.0,33.0,12,0,0,0,1,1.0,3.0,1,6,0,12,1
136200.0,525600.0,104.0,12,0,1,0,0,2.0,0.0,7,10,2,0,1
7800.0,7800.0,,1440,0,0,0,0,11.0,0.0,11,7,1,0,0
46400.0,99800.0,58.0,24,1,0,49,0,2.0,0.0,4,15,0,0,0
73300.0,165900.0,73.0,10,0,0,0,1,0.0,3.0,7,9,3,0,1
71000.0,276700.0,73.0,11,0,1,0,0,5.0,0.0,2,11,1,5,0
9600.0,9900.0,,4,0,0,0,0,4.0,0.0,9,9,0,1,0
79300.0,222600.0,77.0,9,1,0,35,0,1.0,0.0,5,9,4,1,1
101100.0,1800000.0,89.0,8,1,0,4,0,58.0,16.0,0,13,6,0,1
97700.0,146200.0,85.0,6,0,0,0,0,2.0,0.0,7,11,1,0,1
93200.0,1100000.0,87.0,12,1,0,49,0,0.0,2.0,3,11,4,1,1
46600.0,773800.0,60.0,12,0,1,0,0,0.0,15.0,6,7,1,5,1
50200.0,110200.0,61.0,13,0,0,15,0,0.0,0.0,7,5,3,4,1
32500.0,88000.0,49.0,16,1,0,15,0,13.0,0.0,7,8,2,2,0
7800.0,7900.0,,180,0,0,0,0,0.0,0.0,5,5,0,0,0
90100.0,924900.0,82.0,42,0,0,0,0,14.0,2.0,6,10,3,0,0
152600.0,279500.0,108.0,5,1,0,23,0,1.0,0.0,4,14,1,0,0
148800.0,3200000.0,116.0,15,0,1,5,0,16.0,0.0,4,13,2,0,1
12000.0,13000.0,,17,0,0,0,0,0.0,3.0,13,5,0,1,1
121700.0,279800.0,96.0,4,0,0,0,0,33.0,0.0,4,13,2,0,1
37900.0,144400.0,53.0,17,1,0,42,0,0.0,0.0,7,7,4,1,0
45800.0,86900.0,58.0,13,0,0,7,0,1.0,5.0,0,11,4,4,1
132100.0,611300.0,98.0,2,0,0,0,0,340.0,0.0,6,12,1,0,0
118200.0,582000.0,101.0,29,1,0,22,0,156.0,0.0,3,10,6,0,1
123300.0,244300.0,95.0,20,0,0,0,0,8.0,0.0,14,4,1,0,1
148200.0,1400000.0,120.0,480,0,0,0,0,1.0,2.0,0,19,0,0,1
100700.0,1000000.0,86.0,9,0,1,0,0,0.0,0.0,6,8,5,0,1
45000.0,88500.0,57.0,10,0,0,0,1,0.0,0.0,10,8,1,0,1
53500.0,88400.0,62.0,60,0,0,0,0,0.0,4.0,6,13,0,0,0
49100.0,123200.0,59.0,10,0,0,0,0,2.0,3.0,0,0,0,19,0
34400.0,156200.0,50.0,32,0,0,0,0,0.0,0.0,0,0,0,19,0
104600.0,309200.0,88.0,6,0,0,0,1,10.0,0.0,14,2,3,0,0
147600.0,283200.0,102.0,2,0,0,0,0,0.0,0.0,3,9,6,0,1
26400.0,567700.0,44.0,19,0,1,0,0,0.0,0.0,5,12,2,0,0
126600.0,202200.0,95.0,5,0,0,9,0,78.0,0.0,2,13,4,0,0
44200.0,173300.0,56.0,18,0,0,0,0,5.0,1.0,5,11,3,0,0
126600.0,2400000.0,106.0,13,1,0,16,0,0.0,0.0,4,11,4,0,0
122500.0,401800.0,95.0,9,0,0,0,0,4.0,0.0,5,13,1,0,0
82800.0,509500.0,79.0,11,0,1,11,0,528.0,0.0,5,11,3,0,0
112800.0,159900.0,89.0,4,0,0,0,0,18.0,0.0,8,11,0,0,0
83700.0,184700.0,77.0,10,0,0,0,0,8.0,0.0,0,2,0,17,0
88500.0,103200.0,79.0,10,0,0,0,1,0.0,0.0,9,9,1,0,0
46100.0,794800.0,57.0,25,0,1,0,0,2.0,3.0,6,9,2,2,1
176200.0,218600.0,111.0,3,0,0,0,0,5.0,0.0,7,10,2,0,0
111800.0,185700.0,89.0,5,1,0,43,0,28.0,0.0,2,13,4,0,0
121200.0,791200.0,94.0,6,0,0,0,0,56.0,0.0,5,9,4,1,0
151900.0,14700000.0,163.0,300,0,0,0,0,0.0,0.0,0,12,7,0,0
134600.0,339300.0,98.0,34,0,0,0,0,8.0,0.0,6,10,3,0,1
122900.0,767200.0,94.0,10,1,0,26,1,5.0,0.0,1,16,1,1,0
238300.0,289500.0,130.0,60,0,0,0,0,0.0,0.0,11,8,1,0,0
104300.0,749100.0,91.0,16,0,1,0,0,144.0,0.0,5,14,0,0,0
133600.0,379800.0,99.0,13,0,0,0,0,0.0,0.0,3,14,2,0,0
11300.0,14700.0,,60,0,0,0,0,4.0,0.0,12,6,1,0,0
70800.0,3600000.0,79.0,14,1,0,21,0,72.0,0.0,0,8,11,0,0
125000.0,15100000.0,109.0,17,1,0,18,1,14.0,6.0,2,15,2,0,1
95400.0,498500.0,84.0,5,1,0,38,1,56.0,0.0,2,8,9,0,0
81000.0,129700.0,76.0,8,0,0,0,0,5.0,0.0,6,12,1,0,0
98800.0,156800.0,83.0,2,0,0,0,0,11.0,0.0,9,7,3,0,0
125400.0,1400000.0,100.0,13,0,1,0,1,0.0,1.0,5,10,4,0,1
83400.0,884000.0,77.0,17,0,0,0,0,2.0,0.0,0,6,0,13,0
65300.0,988100.0,73.0,12,0,1,0,1,1.0,0.0,5,11,3,0,0
51500.0,550500.0,61.0,16,1,0,48,0,2.0,0.0,5,8,3,3,1
49400.0,10500000.0,62.0,15,0,0,0,0,0.0,0.0,6,9,4,0,0
54300.0,88000.0,,4320,0,0,0,0,0.0,4.0,5,7,2,1,1
137000.0,392200.0,99.0,14,0,0,0,1,1.0,5.0,18,0,1,0,0
154300.0,3000000.0,115.0,11,1,0,27,1,8.0,0.0,0,10,9,0,0
149200.0,423200.0,105.0,9,0,0,0,0,8.0,0.0,1,14,3,1,0
146000.0,13800000.0,125.0,60,1,0,27,0,0.0,0.0,2,15,2,0,1
90100.0,16000000.0,92.0,120,0,0,0,1,37.0,4.0,4,10,4,1,1
128600.0,385200.0,96.0,18,0,0,0,0,14.0,0.0,1,4,0,14,0
147000.0,7300000.0,139.0,120,0,0,0,0,0.0,0.0,13,6,1,0,0
128900.0,2000000.0,99.0,7,0,1,0,0,0.0,0.0,1,16,2,0,0
81700.0,96400.0,75.0,13,0,0,0,0,0.0,5.0,13,5,1,0,0
60600.0,118000.0,65.0,11,0,0,0,0,13.0,0.0,6,12,1,0,0
50300.0,114300.0,59.0,10,0,0,16,0,0.0,0.0,6,11,3,0,0
53300.0,94500.0,61.0,22,0,0,0,0,0.0,0.0,6,10,3,0,1
125800.0,5300000.0,109.0,27,1,0,34,0,1.0,0.0,3,15,1,0,0
114900.0,632300.0,94.0,13,0,1,0,1,0.0,1.0,5,8,6,0,1
85100.0,387900.0,78.0,6,0,1,0,0,2.0,0.0,8,9,2,0,0
133000.0,3700000.0,121.0,49,0,1,0,0,1.0,0.0,7,6,6,0,0
157500.0,226700.0,104.0,3,0,0,0,0,11.0,0.0,2,1,0,16,0
47100.0,303100.0,58.0,8,1,0,29,0,0.0,0.0,4,10,4,1,0
39200.0,162900.0,53.0,16,1,0,18,0,12.0,0.0,7,12,0,0,0
57300.0,228500.0,63.0,10,0,0,0,0,7.0,4.0,0,1,1,17,1
112200.0,294100.0,89.0,7,0,0,6,0,0.0,0.0,4,14,1,0,0
96000.0,191900.0,82.0,3,0,0,0,0,0.0,0.0,8,5,1,5,1
146900.0,1000000.0,105.0,420,0,0,0,0,0.0,0.0,0,5,0,14,1
137000.0,625700.0,100.0,13,0,0,0,0,0.0,1.0,0,0,0,19,1
94700.0,382100.0,82.0,13,0,1,0,0,0.0,0.0,6,12,1,0,0
138100.0,23400000.0,144.0,60,1,0,27,0,0.0,0.0,1,8,10,0,0
64900.0,370800.0,69.0,10,1,0,17,0,0.0,3.0,4,12,3,0,0
132200.0,1200000.0,101.0,5760,0,0,9,0,0.0,0.0,9,6,3,1,0
50900.0,431800.0,60.0,11,1,0,33,1,1.0,4.0,3,15,1,0,1
203300.0,2000000.0,125.0,19,0,1,0,0,2.0,1.0,4,13,2,0,1
147400.0,764700.0,101.0,12,0,0,0,0,0.0,0.0,13,4,2,0,0
24900.0,158800.0,41.0,10,0,0,0,0,1.0,0.0,1,3,1,14,0
28100.0,35600.0,22.0,6,0,0,0,0,9.0,0.0,9,8,1,2,0
51000.0,148900.0,60.0,13,0,1,0,0,10.0,0.0,5,12,2,0,0
109500.0,886200.0,90.0,8,0,1,0,1,81.0,0.0,5,13,1,0,0
127800.0,939500.0,97.0,7,0,1,0,0,1.0,1.0,12,7,0,0,0
52200.0,685900.0,62.0,10,0,1,5,0,0.0,9.0,6,12,1,0,0
84200.0,271700.0,79.0,9,1,0,16,1,0.0,1.0,3,12,4,0,1
182400.0,3100000.0,124.0,23,0,1,0,0,3.0,0.0,10,6,3,0,0
15400.0,15400.0,,60,0,0,0,0,1.0,0.0,11,6,2,0,1
81400.0,141800.0,75.0,6,1,0,13,0,4.0,4.0,4,13,2,0,0
97000.0,609100.0,82.0,3,1,0,21,0,118.0,0.0,5,10,4,0,1
45300.0,119200.0,56.0,11,1,0,33,0,14.0,0.0,2,11,6,0,0
75800.0,341500.0,73.0,10,0,0,0,0,0.0,0.0,5,8,3,2,1
115900.0,1800000.0,96.0,26,0,1,0,0,2.0,0.0,7,12,0,0,0
93500.0,117100.0,81.0,2,0,0,0,0,0.0,0.0,8,11,0,0,0
60700.0,248100.0,66.0,7,1,0,22,0,63.0,0.0,4,11,2,2,0
56700.0,193600.0,64.0,10,0,1,0,0,0.0,0.0,6,11,2,0,1
56300.0,386200.0,63.0,23,0,0,0,0,3.0,0.0,3,13,3,0,0
98400.0,307500.0,84.0,21,0,0,0,0,1.0,4.0,0,19,0,0,0
16700.0,16700.0,,11,0,0,0,0,1.0,0.0,8,9,2,0,0
101500.0,243000.0,86.0,4,1,0,90,0,66.0,0.0,1,10,8,0,0
104600.0,196100.0,85.0,8,0,0,0,1,0.0,0.0,6,8,5,0,1
64200.0,106600.0,67.0,10,0,0,3,0,0.0,0.0,6,10,2,1,0
51800.0,117400.0,60.0,13,0,0,0,0,1.0,5.0,7,9,1,2,0
11100.0,11200.0,,5,0,0,0,0,9.0,0.0,5,10,2,2,1
100300.0,153800.0,83.0,3,0,0,12,0,0.0,2.0,11,8,0,0,1
104800.0,173200.0,86.0,3,1,0,54,0,1.0,0.0,1,18,0,0,1
122700.0,469100.0,94.0,14,0,0,0,0,1.0,0.0,13,3,3,0,1
148800.0,188000.0,102.0,3,0,0,32,0,2.0,0.0,3,13,3,0,1
93300.0,132100.0,81.0,6,0,0,0,1,3.0,6.0,7,7,1,4,1
134000.0,319500.0,99.0,19,0,0,0,0,1.0,4.0,0,19,0,0,0
123700.0,633900.0,96.0,37,0,0,0,0,0.0,29.0,7,3,0,9,0
149700.0,499600.0,103.0,8,0,0,0,0,1.0,3.0,6,11,0,2,0
15400.0,16400.0,,12,0,0,0,0,28.0,0.0,12,5,2,0,0
23800.0,26400.0,,6,0,0,0,0,0.0,0.0,10,5,3,1,1
71000.0,129700.0,70.0,5,0,0,0,0,1.0,0.0,3,16,0,0,1
49200.0,194200.0,58.0,12,0,0,0,0,219.0,0.0,11,6,1,1,1
150900.0,1200000.0,110.0,55,0,1,0,0,0.0,2.0,5,7,4,3,0
100700.0,134000.0,85.0,4,1,0,6,0,5.0,0.0,9,8,2,0,0
99300.0,442900.0,85.0,39,0,0,0,0,32.0,0.0,2,16,1,0,0
133600.0,269600.0,98.0,16,0,0,0,0,274.0,0.0,18,1,0,0,0
118500.0,155200.0,90.0,2,0,0,0,0,9.0,0.0,7,11,1,0,0
140500.0,263500.0,99.0,3,0,0,0,0,6.0,0.0,2,13,3,1,0
91600.0,152200.0,79.0,4,0,0,0,0,0.0,0.0,8,8,2,1,0
47900.0,131900.0,58.0,11,0,0,12,0,6.0,0.0,6,12,1,0,1
84700.0,163300.0,76.0,2,0,0,0,0,4.0,0.0,7,10,2,0,0
9200.0,9300.0,,6,0,0,0,0,0.0,0.0,2,10,3,0,1
104600.0,1100000.0,91.0,60,0,0,0,0,176.0,0.0,11,7,1,0,0
141900.0,241900.0,100.0,8,0,0,0,0,1.0,4.0,6,11,2,0,0
51100.0,118000.0,59.0,7,0,0,0,0,0.0,5.0,9,8,2,0,0
92700.0,420700.0,81.0,4,1,0,41,0,12.0,0.0,1,10,6,2,1
135400.0,218600.0,98.0,4,0,0,0,0,10.0,0.0,7,10,2,0,0
108600.0,135100.0,86.0,3,0,0,0,0,0.0,2.0,11,6,2,0,1
7600.0,8200.0,,38,0,0,0,1,0.0,0.0,5,7,0,0,1
129700.0,191500.0,94.0,2,0,0,0,0,0.0,0.0,5,13,1,0,0
196700.0,610200.0,127.0,240,1,0,21,0,127.0,0.0,5,10,4,0,1
59100.0,113400.0,64.0,12,0,0,0,0,0.0,0.0,9,7,2,1,0
55400.0,302600.0,63.0,12,1,0,70,0,23.0,0.0,7,9,1,2,1
15400.0,16400.0,,13,0,0,0,0,2.0,0.0,4,15,0,0,0
107700.0,157700.0,86.0,7,0,0,0,0,4.0,0.0,9,10,0,0,0
36400.0,36400.0,,60,0,0,0,0,2.0,0.0,5,14,0,0,0
61600.0,143500.0,66.0,11,0,0,0,0,0.0,0.0,2,13,4,0,0
89600.0,268600.0,79.0,11,0,0,0,0,22.0,0.0,6,10,2,1,1
72000.0,201600.0,70.0,3,0,0,0,0,6.0,0.0,2,15,2,0,1
18300.0,92200.0,36.0,1320,0,0,0,1,0.0,0.0,4,11,4,0,0
77400.0,184400.0,73.0,5,0,0,0,0,41.0,0.0,5,9,5,0,1
135000.0,213900.0,97.0,13,0,0,0,0,1.0,4.0,6,12,0,1,0
134800.0,792800.0,105.0,60,0,0,0,0,1.0,3.0,0,19,0,0,0
26000.0,26000.0,,7,0,0,0,0,0.0,0.0,8,8,0,3,1
103500.0,131800.0,84.0,18,0,0,0,0,3.0,0.0,1,6,0,12,0
148800.0,8700000.0,132.0,480,0,0,0,0,1.0,0.0,10,7,1,1,0
108700.0,387700.0,86.0,4,0,0,0,0,0.0,0.0,12,6,0,1,0
45900.0,13800000.0,64.0,1020,0,0,0,0,5.0,0.0,5,13,1,0,0
115000.0,228100.0,89.0,8,1,0,47,0,11.0,0.0,0,18,1,0,0
40700.0,120200.0,54.0,60,0,0,4,0,0.0,0.0,7,11,1,0,0
127500.0,676900.0,94.0,3,0,0,0,0,0.0,0.0,16,3,1,0,0
85900.0,162500.0,77.0,3,0,0,0,0,0.0,0.0,11,7,1,0,0
149500.0,2300000.0,123.0,300,0,0,0,0,0.0,0.0,0,0,0,19,0
76200.0,254700.0,74.0,28,0,0,0,0,17.0,0.0,0,19,0,0,0
149200.0,208400.0,103.0,14,0,1,0,1,0.0,0.0,8,9,2,0,1
129800.0,242300.0,95.0,3,0,0,0,0,0.0,0.0,5,13,2,0,0
131200.0,587800.0,98.0,37,0,0,0,0,12.0,0.0,11,8,0,0,0
146100.0,7300000.0,135.0,960,1,0,26,1,0.0,0.0,0,18,1,0,1
58400.0,280600.0,65.0,12,0,0,0,0,6.0,0.0,5,13,1,0,0
152000.0,7000000.0,145.0,480,1,0,14,0,8.0,0.0,1,15,3,0,0
119400.0,162800.0,91.0,6,0,0,0,0,0.0,0.0,8,9,3,0,1
53300.0,357900.0,62.0,15,0,0,0,0,4.0,0.0,3,15,1,0,0
135800.0,625700.0,99.0,50,0,0,0,0,1.0,1.0,0,1,2,16,0
53000.0,63600.0,,31,0,0,0,0,0.0,0.0,5,7,1,6,1
171200.0,222900.0,108.0,3,0,0,0,0,0.0,0.0,11,7,1,1,1
118400.0,145900.0,90.0,3,0,0,0,0,2.0,0.0,6,4,1,7,0
121600.0,175700.0,92.0,3,0,0,13,0,0.0,0.0,5,12,1,1,1
32700.0,186600.0,48.0,3,0,0,0,0,0.0,0.0,9,9,1,0,0
114500.0,1200000.0,90.0,7,0,0,0,0,1.0,3.0,15,5,0,0,0
112100.0,4000000.0,103.0,54,0,1,0,0,24.0,0.0,10,7,2,0,0
2500.0,3600.0,3.0,10,0,0,0,0,1.0,0.0,11,9,0,0,1
13300.0,14200.0,,11,0,0,0,0,0.0,0.0,13,4,1,1,1
69600.0,162400.0,69.0,11,0,0,0,0,3.0,0.0,3,6,3,0,1
77000.0,168200.0,73.0,10,0,0,0,0,2.0,3.0,4,9,2,4,0
124700.0,674700.0,94.0,6,0,0,0,0,0.0,2.0,12,4,3,0,0
200700.0,439300.0,123.0,15,0,1,0,0,3.0,0.0,6,10,3,0,1
56700.0,119800.0,63.0,13,0,0,0,0,2.0,0.0,0,3,0,16,0
61500.0,130700.0,66.0,13,0,0,0,1,0.0,0.0,12,6,1,0,0
2300.0,3200.0,2.0,8,0,0,0,0,1.0,0.0,12,8,0,0,1
117100.0,721000.0,97.0,27,0,1,0,0,3.0,0.0,9,8,1,1,1
82900.0,196300.0,75.0,10,0,0,0,0,4.0,3.0,0,3,0,16,0
100100.0,273400.0,84.0,5,0,0,0,0,2.0,0.0,0,1,0,18,0
104500.0,1100000.0,91.0,16,0,0,0,0,5.0,3.0,5,8,1,5,1
11800.0,15100.0,,120,0,0,0,0,0.0,0.0,14,3,2,0,0
76900.0,233600.0,73.0,16,0,0,0,0,17.0,0.0,0,19,0,0,0
2500.0,4900.0,3.0,5,0,0,0,0,1.0,0.0,12,8,0,0,1
47700.0,145200.0,58.0,39,1,0,23,1,0.0,0.0,2,12,6,0,1
142300.0,1000000.0,109.0,60,0,0,0,0,0.0,0.0,0,0,0,19,0
149100.0,1200000.0,114.0,31,0,1,0,0,0.0,0.0,5,6,5,0,0
104900.0,653100.0,93.0,13,1,0,19,0,,,2,16,1,0,0
78600.0,129600.0,73.0,11,0,0,0,0,0.0,0.0,9,9,1,0,1
93100.0,241000.0,80.0,4,0,0,0,0,0.0,0.0,10,6,2,1,0
48200.0,440400.0,59.0,19,1,0,31,0,63.0,0.0,1,16,1,1,1
76900.0,117500.0,72.0,21,0,0,0,0,31.0,2.0,14,5,0,0,1
57300.0,375800.0,64.0,11,0,1,0,0,6.0,0.0,9,8,2,0,1
52400.0,464300.0,60.0,23,0,1,0,0,9.0,0.0,15,4,0,0,1
88800.0,448000.0,80.0,28,0,0,0,0,1.0,0.0,1,18,0,0,0
68000.0,166900.0,70.0,34,1,0,23,0,0.0,0.0,2,15,2,0,1
134600.0,885500.0,104.0,20,0,1,0,0,15.0,0.0,7,8,4,0,1
106800.0,147500.0,86.0,11,0,0,0,0,2.0,0.0,4,10,5,0,1
57600.0,94100.0,27.0,13,0,0,0,0,2.0,0.0,5,12,1,2,0
115000.0,548900.0,90.0,6,0,0,0,0,2.0,3.0,5,7,2,5,0
53000.0,898400.0,62.0,17,1,0,37,0,2.0,6.0,1,15,3,0,0
53200.0,362000.0,61.0,3,1,0,6,0,12.0,0.0,6,10,3,0,0
126100.0,162700.0,93.0,6,1,0,11,0,2.0,3.0,7,8,2,2,1
16100.0,17400.0,,120,0,0,0,0,0.0,1.0,6,5,1,7,0
119400.0,602000.0,91.0,18,0,0,0,0,0.0,1.0,6,3,1,9,1
92100.0,190900.0,80.0,7,0,0,0,1,0.0,1.0,12,4,2,1,0
196800.0,1200000.0,125.0,21,0,1,0,0,3.0,0.0,8,10,1,0,0
130200.0,545900.0,95.0,39,0,0,0,0,0.0,4.0,0,0,0,19,0
117000.0,291900.0,90.0,6,0,0,0,1,0.0,2.0,3,12,3,1,1
43900.0,367300.0,56.0,13,0,1,0,1,8.0,5.0,2,14,3,0,1
16700.0,23000.0,,18,0,0,0,0,1.0,0.0,9,7,3,0,0
106000.0,623800.0,89.0,5,1,0,47,0,12.0,0.0,2,13,4,0,1
10100.0,11600.0,,14,0,0,0,0,0.0,0.0,7,11,0,1,0
11800.0,12900.0,,11,0,0,0,0,1.0,0.0,12,6,1,0,0
120300.0,481000.0,109.0,120,0,0,0,0,1.0,0.0,9,11,0,0,1
12800.0,27300.0,,60,0,0,0,0,0.0,0.0,7,9,2,1,0
69400.0,379700.0,71.0,5,0,1,0,0,1.0,4.0,3,14,3,0,0
27900.0,201100.0,45.0,16,1,0,23,0,117.0,0.0,3,12,4,0,1
151100.0,601700.0,108.0,13,0,1,14,0,0.0,0.0,6,6,7,0,0
79600.0,312700.0,75.0,10,0,0,0,1,0.0,0.0,3,4,8,4,1
57000.0,718500.0,67.0,18,1,0,37,0,16.0,0.0,5,10,4,0,1
1900.0,3300.0,2.0,3,0,0,0,0,1.0,0.0,13,7,0,0,1
54800.0,540700.0,65.0,11,1,0,67,1,0.0,0.0,1,7,1,11,0
45100.0,363600.0,58.0,10,1,0,48,0,0.0,0.0,2,12,5,0,1
69600.0,208500.0,70.0,48,0,0,0,0,4.0,9.0,3,13,2,1,0
96200.0,694700.0,84.0,11,0,0,0,0,1.0,0.0,9,8,1,1,1
92200.0,219900.0,81.0,21,0,0,0,0,1.0,4.0,6,13,0,0,1
190200.0,388600.0,117.0,38,0,1,0,0,1.0,0.0,8,7,4,0,1
70200.0,120100.0,71.0,15,1,0,18,0,55.0,0.0,3,7,9,0,0
146500.0,5200000.0,110.0,23,0,1,0,0,17.0,3.0,0,15,2,2,1
52700.0,163800.0,61.0,10,1,0,35,1,0.0,6.0,3,11,6,0,1
111100.0,364400.0,88.0,54,0,1,0,0,1.0,0.0,3,4,1,11,1
274200.0,1000000.0,144.0,9,0,1,0,0,8.0,0.0,4,10,5,0,0
160800.0,3900000.0,117.0,19,0,1,0,1,0.0,0.0,0,14,6,0,1
78400.0,596100.0,76.0,5,1,0,40,0,2.0,0.0,1,17,1,0,0
114100.0,227400.0,90.0,25,0,0,0,0,9.0,0.0,14,2,4,0,0
62500.0,194400.0,66.0,15,0,0,0,0,0.0,0.0,6,12,2,0,0
47800.0,95000.0,57.0,30,0,0,0,0,0.0,1.0,10,9,1,0,1
137300.0,1200000.0,98.0,51,0,1,0,0,2.0,1.0,8,6,1,4,1
149300.0,7200000.0,127.0,240,0,0,0,0,0.0,3.0,2,12,4,1,1
188800.0,874700.0,123.0,8,1,0,27,1,174.0,0.0,2,10,7,0,0
265000.0,2300000.0,139.0,6,0,0,0,0,4.0,14.0,4,7,7,0,1
37800.0,776000.0,56.0,39,0,1,0,0,34.0,0.0,12,6,0,1,0
100800.0,2300000.0,90.0,6,0,0,0,0,27.0,0.0,0,2,0,17,0
15800.0,17400.0,,4,0,0,0,0,10.0,0.0,9,9,1,0,1
127500.0,3500000.0,111.0,56,0,1,0,0,14.0,0.0,5,14,0,0,0
57700.0,984900.0,68.0,13,0,1,0,1,0.0,6.0,4,7,5,3,0
157400.0,434400.0,107.0,14,0,1,0,0,2.0,0.0,7,9,3,0,0
100900.0,261700.0,85.0,10,0,0,0,0,0.0,0.0,5,8,3,0,1
149800.0,17200000.0,148.0,120,1,0,13,0,67.0,0.0,5,9,5,0,1
105600.0,9800000.0,95.0,1080,0,0,0,0,0.0,0.0,16,3,0,0,1
166900.0,570900.0,111.0,13,0,1,0,0,8.0,0.0,9,9,1,0,1
2000.0,2900.0,2.0,12,0,0,0,0,1.0,0.0,8,11,1,0,0
56500.0,203300.0,63.0,780,0,0,0,0,0.0,4.0,6,10,3,1,1
114700.0,480000.0,89.0,5,0,0,0,0,0.0,0.0,14,5,0,0,0
83100.0,130300.0,75.0,10,0,0,0,0,17.0,0.0,0,2,0,17,0
77600.0,106900.0,73.0,10,0,0,0,0,0.0,0.0,8,11,1,0,1
113400.0,465100.0,94.0,10,0,1,0,0,232.0,0.0,3,9,7,0,1
93700.0,2400000.0,83.0,4,0,1,0,0,233.0,0.0,4,12,3,0,1
59400.0,584900.0,65.0,11,1,0,6,0,1.0,0.0,8,8,3,0,0
93600.0,525400.0,81.0,10,0,0,0,0,3.0,0.0,0,2,0,17,0
111200.0,388300.0,88.0,42,0,0,0,0,0.0,0.0,0,0,0,19,0
53900.0,279600.0,61.0,12,0,0,0,0,8.0,3.0,6,13,0,0,1
70300.0,714100.0,74.0,12,0,1,0,0,0.0,0.0,5,11,2,1,0
61800.0,431500.0,66.0,10,1,0,24,0,2.0,0.0,2,9,3,5,1
17900.0,18500.0,,32,0,0,0,0,2.0,0.0,6,11,2,0,1
138600.0,247400.0,100.0,10,0,0,0,0,22.0,0.0,4,4,0,11,1
147600.0,5200000.0,136.0,300,0,0,0,0,0.0,0.0,7,9,3,0,1
65300.0,115300.0,67.0,12,0,0,0,0,0.0,3.0,7,6,1,5,0
170200.0,338600.0,110.0,19,0,1,0,0,0.0,0.0,6,11,2,1,0
62100.0,98600.0,66.0,11,0,0,0,0,1.0,0.0,2,8,2,7,0
20100.0,44100.0,,120,0,0,0,0,0.0,0.0,8,5,1,0,1
94000.0,217600.0,81.0,2,0,0,0,0,5.0,0.0,4,10,5,0,1
117400.0,611700.0,91.0,15,0,1,0,0,50.0,0.0,2,4,1,12,0
124800.0,2200000.0,96.0,13,0,1,0,0,3.0,5.0,3,11,5,0,1
85600.0,3800000.0,90.0,57,0,1,0,0,0.0,0.0,5,10,4,0,0
108000.0,738800.0,92.0,24,1,0,6,0,391.0,1.0,4,10,6,0,1
123500.0,187000.0,93.0,58,0,0,0,1,4.0,0.0,7,9,3,0,1
123900.0,3600000.0,103.0,240,0,0,0,0,9.0,6.0,5,5,2,8,0
268900.0,472300.0,142.0,7,1,0,17,0,1.0,0.0,7,8,4,0,0
264400.0,5100000.0,149.0,10,0,1,0,0,1.0,0.0,5,6,8,0,0
117500.0,2200000.0,92.0,60,0,0,0,0,2.0,0.0,8,0,0,11,0
48300.0,91700.0,59.0,240,0,0,0,0,0.0,0.0,5,11,3,0,0
136600.0,3800000.0,105.0,10,1,0,70,0,0.0,3.0,0,10,5,4,0
248400.0,932700.0,135.0,4,0,1,0,0,0.0,0.0,2,13,4,0,0
121100.0,5100000.0,110.0,9,1,0,21,0,0.0,0.0,4,11,3,1,1
37900.0,669600.0,52.0,13,0,1,0,0,3.0,6.0,7,8,4,0,0
53800.0,255100.0,62.0,22,0,1,0,0,5.0,0.0,4,11,3,1,1
109400.0,8700000.0,105.0,10,1,0,45,0,78.0,0.0,1,8,10,0,0
92800.0,692300.0,86.0,8,1,0,38,0,38.0,0.0,6,9,3,1,0
130800.0,606600.0,102.0,60,0,0,0,0,0.0,4.0,6,13,0,0,0
147100.0,671000.0,101.0,12,0,0,0,0,2.0,0.0,1,1,0,17,0
437500.0,4900000.0,180.0,9,0,1,0,1,3.0,0.0,6,9,1,3,0
19700.0,24900.0,,120,0,0,0,0,0.0,2.0,14,1,2,1,1
97300.0,249700.0,82.0,19,0,0,0,0,19.0,0.0,4,8,0,7,0
48800.0,270600.0,59.0,37,1,0,16,1,84.0,0.0,4,11,4,0,1
